TOTAL_RESULT: PASS
DATE: 2023-10-31 19:50:35
ICT_TEST_TIME: 45121ms
EOL_TEST_TIME: 0ms
TOTAL_TEST_TIME: 45121ms

Result,Board,Total,Type,Part,Remark,ActVal,StdVal,HL,LL,TestVal,DEV,RunTime,Note
PASS,1,168,ResistorTest,R509,"R509 10k",10KΩ,10KΩ,3%,3%,10.0285,0.2853,0
PASS,1,169,ResistorTest,R511,"R511 3.3k",3.3KΩ,3.3KΩ,3%,3%,3.3102,0.309,0
PASS,1,170,ResistorTest,R512,"R512 10k",10KΩ,10KΩ,3%,3%,9.993,-0.0703,0
PASS,1,171,ResistorTest,R514,"R514 10k",10KΩ,10KΩ,3%,3%,9.9554,-0.4465,0
PASS,1,172,ResistorTest,R515,"R515 10k",10KΩ,10KΩ,3%,3%,9.9623,-0.3768,0
PASS,1,173,ResistorTest,R516,"R516 10k",10KΩ,10KΩ,3%,3%,9.9837,-0.163,0
PASS,1,174,ResistorTest,R517,"R517 10k",10KΩ,10KΩ,3%,3%,10.0289,0.2893,0
PASS,1,175,ResistorTest,R518,"R518 1k",1KΩ,1KΩ,3%,3%,1,0.0047,0
PASS,1,176,ResistorTest,R519,"R519 1k",1KΩ,1KΩ,3%,3%,1.0087,0.8746,0
PASS,1,177,ResistorTest,R520,"R520 1k",1KΩ,1KΩ,3%,3%,0.9939,-0.6099,0
PASS,1,178,ResistorTest,R521,"R521 1k",1KΩ,1KΩ,3%,3%,0.9991,-0.0856,0
PASS,1,179,ResistorTest,R522,"R522 1k",1KΩ,1KΩ,3%,3%,1.0018,0.1827,0
PASS,1,180,ResistorTest,R523,"R523 1k",1KΩ,1KΩ,3%,3%,0.998,-0.1958,0
PASS,1,181,ResistorTest,R600,"R600 47k",47KΩ,47KΩ,3%,3%,47.0581,0.1236,0
PASS,1,182,ResistorTest,R601,"R601 47k",47KΩ,47KΩ,3%,3%,46.8377,-0.3453,0
PASS,1,183,ResistorTest,R602,"R602 47k",47KΩ,47KΩ,3%,3%,46.7216,-0.5923,0
PASS,1,184,ResistorTest,R603,"R603 47k",47KΩ,47KΩ,3%,3%,46.9796,-0.0433,0
PASS,1,185,ResistorTest,R604,"R604 47k",47KΩ,47KΩ,3%,3%,46.5551,-0.9467,0
PASS,1,186,ResistorTest,R605,"R605 47k",47KΩ,47KΩ,3%,3%,46.7997,-0.4261,0
PASS,1,187,ResistorTest,R606,"R606 1k",47KΩ,47KΩ,3%,3%,46.6445,-0.7563,0
PASS,1,188,ResistorTest,R607,"R607 3.9k",3.9KΩ,3.9KΩ,3%,3%,3.874,-0.6667,0
PASS,1,189,ResistorTest,R608,"R608 3.9k",3.9KΩ,3.9KΩ,3%,3%,3.8363,-1.6337,0
PASS,1,190,ResistorTest,R609,"R609 3.9k",3.9KΩ,3.9KΩ,3%,3%,3.8817,-0.4681,0
PASS,1,191,ResistorTest,R610,"R610 3.9k",3.9KΩ,3.9KΩ,3%,3%,3.9021,0.0547,0
PASS,1,192,ResistorTest,R611,"R611 3.9k",3.9KΩ,3.9KΩ,3%,3%,3.8215,-2.0136,0
PASS,1,193,ResistorTest,R612,"R612 3.9k",3.9KΩ,3.9KΩ,3%,3%,3.8905,-0.2438,0
PASS,1,194,ResistorTest,R613,"R613 1.82k",1.82KΩ,1.82KΩ,3%,3%,1.8248,0.2651,0
PASS,1,195,ResistorTest,R614,"R614 1k",1KΩ,1KΩ,3%,3%,1.002,0.2046,0
PASS,1,196,ResistorTest,R615,"R615 0",1Ω,1Ω,1,P,0.0224,-97.7595,0
PASS,1,197,ResistorTest,R616,"R616 1.82k",1.82KΩ,1.82KΩ,3%,3%,1.8064,-0.7475,0
PASS,1,198,ResistorTest,R617,"R617 1k",1KΩ,1KΩ,3%,3%,1.0021,0.2075,0
PASS,1,199,ResistorTest,R618,"R618 47k",47KΩ,47KΩ,3%,3%,46.6917,-0.656,0
PASS,1,200,ResistorTest,R619,"R619 10k",10KΩ,10KΩ,3%,3%,9.9346,-0.6545,0
PASS,1,201,ResistorTest,R700,"R700 1k",1KΩ,1KΩ,3%,3%,1.0013,0.1303,0
PASS,1,202,ResistorTest,R701,"R701 1k",1KΩ,1KΩ,3%,3%,0.9979,-0.2118,0
PASS,1,203,ResistorTest,R702,"R702 1k",1KΩ,1KΩ,3%,3%,1.0003,0.0273,0
PASS,1,204,ResistorTest,R703,"R703 1k",1KΩ,1KΩ,3%,3%,1.0026,0.2562,0
PASS,1,205,ResistorTest,R704,"R704 3.3k",3.3KΩ,3.3KΩ,3%,3%,3.2857,-0.4348,0
PASS,1,206,ResistorTest,R705,"R705 60.4o",60.4Ω,60.4Ω,3%,3%,60.4608,0.1007,0
PASS,1,207,ResistorTest,R706,"R706 60.4o",60.4Ω,60.4Ω,3%,3%,60.3832,-0.0279,0
PASS,1,208,ResistorTest,R707,"R707 0",1Ω,1Ω,1,P,0.4192,-58.0775,0
PASS,1,209,ResistorTest,R709,"R709 // R710 1k",1KΩ,1KΩ,3%,3%,1.0009,0.0888,0
PASS,1,210,ResistorTest,R711,"R711 1.3k",1.3KΩ,1.3KΩ,3%,3%,1.3049,0.3797,0
